id,alias,name,image_url,is_closed,url,review_count,categories/0/alias,categories/0/title,rating,coordinates/latitude,coordinates/longitude,transactions/0,transactions/1,location/address1,location/address2,location/address3,location/city,location/zip_code,location/country,location/state,location/display_address/0,location/display_address/1,phone,display_phone,distance,categories/1/alias,categories/1/title,transactions/2,price,categories/2/alias,categories/2/title,location/display_address/2,location/display_address/3
fbxOVzLvmIB13_5adb1hfQ,our-new-place-new-york,Our New Place,https://s3-media4.fl.yelpcdn.com/bphoto/ATne6COr6CJKqZ2y_H4opA/o.jpg,false,https://www.yelp.com/biz/our-new-place-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,30,cantonese,Cantonese,4,40.77347,-73.95576,delivery,pickup,242 E 79th St,,,New York,10075,US,NY,242 E 79th St,"New York, NY 10075",+12122884888,(212) 288-4888,2415.436439565228,szechuan,Szechuan,,,,,,
Q1TpfbuPwKPFrNFyu-u2_g,han-dynasty-brooklyn-2,Han Dynasty,https://s3-media3.fl.yelpcdn.com/bphoto/vxbMumdu8Q1e3iCxJ2qZfQ/o.jpg,false,https://www.yelp.com/biz/han-dynasty-brooklyn-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,414,szechuan,Szechuan,3.5,40.69128889156491,-73.98261035889554,delivery,pickup,1 Dekalb Ave,,,Brooklyn,11201,US,NY,1 Dekalb Ave,"Brooklyn, NY 11201",+17188580588,(718) 858-0588,7672.036616299198,cocktailbars,Cocktail Bars,,$$,,,,
-2FAuHbWsc_rxuSaeYAhCw,green-garden-village-new-york-3,Green Garden Village,https://s3-media4.fl.yelpcdn.com/bphoto/OEJOTt6_x521xM1LOVKa9Q/o.jpg,false,https://www.yelp.com/biz/green-garden-village-new-york-3?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,96,noodles,Noodles,4,40.7190136,-73.9959638,delivery,,216 Grand St,,,New York,10013,US,NY,216 Grand St,"New York, NY 10013",+16469129136,(646) 912-9136,4808.031263829625,soup,Soup,,$$,cantonese,Cantonese,,
IhSVn0TaX8xXb3wcQ-fgcA,vanessas-dumpling-house-new-york-2,Vanessa's Dumpling House,https://s3-media2.fl.yelpcdn.com/bphoto/nhst42_SKq8_G1XanGgiRw/o.jpg,false,https://www.yelp.com/biz/vanessas-dumpling-house-new-york-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,2846,chinese,Chinese,4,40.71839,-73.9917399,delivery,pickup,118A Eldridge St,,,New York,10002,US,NY,118A Eldridge St,"New York, NY 10002",+12126258008,(212) 625-8008,4787.943313827682,,,,$,,,,
xSY8MI449l9HvKJKBSlVHA,korean-express-new-york,Korean Express,https://s3-media1.fl.yelpcdn.com/bphoto/NQNbugvdD-3HWPkQTBnaeA/o.jpg,false,https://www.yelp.com/biz/korean-express-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,349,korean,Korean,3.5,40.76423,-73.96654,delivery,pickup,807 Lexington Ave,,,New York,10065,US,NY,807 Lexington Ave,"New York, NY 10065",+12127550123,(212) 755-0123,1105.064937811129,,,,$$,,,,
3gqKLANaXNsHZnPDjKrcTg,win-son-brooklyn-4,Win Son,https://s3-media4.fl.yelpcdn.com/bphoto/NrBfaTwqecJC6IVrR0hNpg/o.jpg,false,https://www.yelp.com/biz/win-son-brooklyn-4?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,748,taiwanese,Taiwanese,4,40.70747,-73.94339,delivery,,159 Graham Ave,,,Brooklyn,11206,US,NY,159 Graham Ave,"Brooklyn, NY 11206",+13474576010,(347) 457-6010,6566.1806971643055,newamerican,American (New),,$$,,,,
ipPhk_Tmp2JYInPWJR-ZgQ,dun-huang-queens-2,Dun Huang,https://s3-media3.fl.yelpcdn.com/bphoto/HKJWWKw6eZKP_B6C0-ZzKQ/o.jpg,false,https://www.yelp.com/biz/dun-huang-queens-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,63,chinese,Chinese,4,40.748034191355224,-73.94037311324054,delivery,pickup,27-23 Jackson Ave,,,Queens,11101,US,NY,27-23 Jackson Ave,"Queens, NY 11101",+13473965873,(347) 396-5873,3485.4639521754893,noodles,Noodles,,,,,,
oyxk3hv9F7dGZGARmNDSYg,zoob-zib-thai-authentic-noodle-bar-new-york-2,Zoob Zib Thai Authentic Noodle Bar,https://s3-media1.fl.yelpcdn.com/bphoto/MAN0KAUF8f_ooZmgqfvVhw/o.jpg,false,https://www.yelp.com/biz/zoob-zib-thai-authentic-noodle-bar-new-york-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,482,thai,Thai,4,40.75438,-73.99536,delivery,pickup,460 9th Ave,,,New York,10018,US,NY,460 9th Ave,"New York, NY 10018",+12129718530,(212) 971-8530,1556.6549660367373,noodles,Noodles,,$$,,,,
FQi7AP2j9UYc1c-VTF00rA,wok-in-the-clouds-new-york,Wok In The Clouds,https://s3-media1.fl.yelpcdn.com/bphoto/unXNUyb8YeYChr5W6OkILw/o.jpg,false,https://www.yelp.com/biz/wok-in-the-clouds-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,31,asianfusion,Asian Fusion,4.5,40.7429,-73.9828,delivery,pickup,127 E 28th St,,,New York,10016,US,NY,127 E 28th St,"New York, NY 10016",+12127846498,(212) 784-6498,1951.3354117848035,indpak,Indian,,,,,,
ePVlFbTzdVQFWie__kdplg,main-noodle-house-new-york,Main Noodle House,https://s3-media2.fl.yelpcdn.com/bphoto/ISaufNuvMcp3hsvDya4rIQ/o.jpg,false,https://www.yelp.com/biz/main-noodle-house-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,483,chinese,Chinese,3.5,40.752143,-73.986396,delivery,pickup,1011 6th Ave,,,New York,10018,US,NY,1011 6th Ave,"New York, NY 10018",+12128690888,(212) 869-0888,1116.279928689273,noodles,Noodles,,$$,,,,
olRNNJCJ2TJvPRmjBiOcGA,silky-kitchen-new-york-3,Silky Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/YFkv6-Z4Ax0mtwMkIjUDPA/o.jpg,false,https://www.yelp.com/biz/silky-kitchen-new-york-3?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,287,chinese,Chinese,4.5,40.733077,-73.988303,delivery,pickup,137 E 13th St,,,New York,10003,US,NY,137 E 13th St,"New York, NY 10003",+16468500635,(646) 850-0635,3127.3433860582727,noodles,Noodles,,$$,,,,
AybQUv47u16bwg83kqNf5w,wan-wan-new-york-2,Wan Wan,https://s3-media2.fl.yelpcdn.com/bphoto/HwK4pWjlHTxecXju5PDYpg/o.jpg,false,https://www.yelp.com/biz/wan-wan-new-york-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,110,thai,Thai,4.5,40.72180362146175,-73.99648359999999,,,209 Mulberry St,,,New York,10012,US,NY,209 Mulberry St,"New York, NY 10012",+12128886278,(212) 888-6278,4531.8890491870625,,,,,,,,
SyvC0s3y0ZrtnLbwnvw7tw,tim-ho-wan-east-village-new-york,Tim Ho Wan - East Village,https://s3-media1.fl.yelpcdn.com/bphoto/6k0Fbug21yWny6LqYre7lw/o.jpg,false,https://www.yelp.com/biz/tim-ho-wan-east-village-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,1884,dimsum,Dim Sum,3.5,40.731338,-73.990145,delivery,pickup,85 4th Ave,,,New York,10003,US,NY,85 4th Ave,"New York, NY 10003",+12122282800,(212) 228-2800,3357.467931656416,cantonese,Cantonese,,$$,,,,
RkcQl4uEJWblWf4xX8ssqQ,wa-jeal-sichuan-chili-house-new-york,Wa Jeal Sichuan Chili House,https://s3-media3.fl.yelpcdn.com/bphoto/tZ5jMOEIXyU_KMegfAIRbQ/o.jpg,false,https://www.yelp.com/biz/wa-jeal-sichuan-chili-house-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,453,chinese,Chinese,3.5,40.77536,-73.95317,delivery,pickup,1588 2nd Ave,,,New York,10028,US,NY,1588 2nd Ave,"New York, NY 10028",+12123963339,(212) 396-3339,2717.539129628535,bars,Bars,,$$,seafood,Seafood,,
3eBV6HwWcdHzJW3sUH-2hw,ichiran-times-square-new-york-4,ICHIRAN - Times Square,https://s3-media1.fl.yelpcdn.com/bphoto/uNlMbXfM749f810USVpUcA/o.jpg,false,https://www.yelp.com/biz/ichiran-times-square-new-york-4?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,881,ramen,Ramen,4.5,40.7600737531204,-73.9833259411037,delivery,pickup,152 W 49th St,,,New York,10019,US,NY,152 W 49th St,"New York, NY 10019",+16469644294,(646) 964-4294,406.7342983562205,noodles,Noodles,,$$,desserts,Desserts,,
povMiWMMsng7INQFJ3a34w,er-hotpot-new-york-3,ER Hotpot,https://s3-media2.fl.yelpcdn.com/bphoto/SliU0Bupk6FEWBfTBXYhxQ/o.jpg,false,https://www.yelp.com/biz/er-hotpot-new-york-3?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,4,hotpot,Hot Pot,5,40.7527,-73.98598,,,1029 6th Ave,,,New York,10018,US,NY,1029 6th Ave,"New York, NY 10018",,,1039.1463593433057,chinese,Chinese,,,,,,
WgKr_bw7KRAdblaLrWw5Lg,chong-qing-wharf-brooklyn-2,Chong Qing Wharf,https://s3-media1.fl.yelpcdn.com/bphoto/eEW8cHsUWg1poTHAgcBt9g/o.jpg,false,https://www.yelp.com/biz/chong-qing-wharf-brooklyn-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,127,hotpot,Hot Pot,4.5,40.63137085498639,-74.00851908604734,,,6324 Fort Hamilton Pkwy,,,Brooklyn,11219,US,NY,6324 Fort Hamilton Pkwy,"Brooklyn, NY 11219",+17184890333,(718) 489-0333,14548.594856252923,,,,,,,,
Fv6ueSQwc_ITpXEhybHvtA,ra-sushi-times-square-new-york,RA Sushi Times Square,https://s3-media4.fl.yelpcdn.com/bphoto/nvaGp5aOu8wIy4unJzs17Q/o.jpg,false,https://www.yelp.com/biz/ra-sushi-times-square-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,921,japanese,Japanese,3.5,40.7574225387188,-73.9874100349182,delivery,pickup,229 West 43rd St,Unit 221,,New York,10036,US,NY,229 West 43rd St,Unit 221,+12123989810,(212) 398-9810,812.1261765390896,sushi,Sushi Bars,,$$,,,"New York, NY 10036",
f_vDVYSk-VUnlGTvgtBwkQ,noodlecraft-long-island-city,Noodlecraft,https://s3-media2.fl.yelpcdn.com/bphoto/XLFD884pSiP03zJ6PANFZw/o.jpg,false,https://www.yelp.com/biz/noodlecraft-long-island-city?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,163,chinese,Chinese,4.5,40.74471,-73.95182,delivery,pickup,10 39 47th Rd,,,Queens,11101,US,NY,10 39 47th Rd,"Queens, NY 11101",+17183929555,(718) 392-9555,2832.187733403333,noodles,Noodles,,$$,bubbletea,Bubble Tea,,
f_OiLWqldSmNy1MAvtWlPQ,cyclo-long-island-city,Cyclo,https://s3-media3.fl.yelpcdn.com/bphoto/Yy-jLo8Mvx2kAYlVkSJ5Yw/o.jpg,false,https://www.yelp.com/biz/cyclo-long-island-city?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,657,vietnamese,Vietnamese,4,40.745714,-73.953549,delivery,pickup,5-51 47th Ave,,,Long Island City,11101,US,NY,5-51 47th Ave,"Long Island City, NY 11101",+17187868309,(718) 786-8309,2649.006539026676,noodles,Noodles,,$$,comfortfood,Comfort Food,,
SR3w3XVCgpUSwDk4sZzwZQ,nai-brother-chinese-sauerkraut-fish-long-island-city,Nai Brother Chinese Sauerkraut Fish,https://s3-media4.fl.yelpcdn.com/bphoto/FHRuLnQc9debNpH8BZK4eg/o.jpg,false,https://www.yelp.com/biz/nai-brother-chinese-sauerkraut-fish-long-island-city?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,30,chinese,Chinese,4.5,40.74923,-73.93999,delivery,pickup,27-17 42nd Rd,,,Long Island City,11101,US,NY,27-17 42nd Rd,"Long Island City, NY 11101",,,3474.042966874087,,,,$$,,,,
mDajKjZjRN4tVGEJFOgF9w,wok-88-new-york,Wok 88,https://s3-media4.fl.yelpcdn.com/bphoto/SumNJREe8S18LQbBC6x1sA/o.jpg,false,https://www.yelp.com/biz/wok-88-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,351,chinese,Chinese,3.5,40.78042,-73.95322,delivery,,1570 3rd Ave,,,New York,10128,US,NY,1570 3rd Ave,"New York, NY 10128",+12128288688,(212) 828-8688,3095.4557490186903,,,,$$,,,,
zubN8Ve-RyoljRZV4NRxEQ,wo-hop-new-york,Wo Hop,https://s3-media1.fl.yelpcdn.com/bphoto/_h9cPx8sK7E_rbWkCtJGbA/o.jpg,false,https://www.yelp.com/biz/wo-hop-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,1737,chinese,Chinese,4,40.7142239034582,-73.9988691693115,delivery,,17 Mott St,,,New York,10013,US,NY,17 Mott St,"New York, NY 10013",+12129628617,(212) 962-8617,5394.232275465869,noodles,Noodles,,$$,soup,Soup,,
1ctLdRJjP9m5QdL7ruYAzA,herbs-thai-bistro-new-york-2,Herbs Thai Bistro,https://s3-media1.fl.yelpcdn.com/bphoto/E80PQi9Av_dFBsl3R0t6CA/o.jpg,false,https://www.yelp.com/biz/herbs-thai-bistro-new-york-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,223,thai,Thai,3.5,40.75193,-73.97099,delivery,pickup,251 E 45th St,Ste 1,,New York,10017,US,NY,251 E 45th St,Ste 1,+12128089388,(212) 808-9388,1118.1757428496155,,,,$$,,,"New York, NY 10017",
EbX_9tqAJs4gW51gZpOB7g,rasa-new-york,Rasa,https://s3-media2.fl.yelpcdn.com/bphoto/jg2q4r399siUWCfFBeVb1A/o.jpg,false,https://www.yelp.com/biz/rasa-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,850,malaysian,Malaysian,4,40.7327654,-73.9975674,delivery,pickup,25 W 8th St,,,New York,10011,US,NY,25 W 8th St,"New York, NY 10011",+12122541888,(212) 254-1888,3449.0859488427277,thai,Thai,,$$,halal,Halal,,
XDv71A1J3aIOu_W5sVzZ2w,shi-miao-dao-east-village-new-york,Shi Miao Dao - East Village,https://s3-media1.fl.yelpcdn.com/bphoto/iplNvQZsXLlNTqlx6jVqhw/o.jpg,false,https://www.yelp.com/biz/shi-miao-dao-east-village-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,130,chinese,Chinese,4,40.72904,-73.9881,delivery,pickup,33 Saint Marks Pl,,,New York,10003,US,NY,33 Saint Marks Pl,"New York, NY 10003",+16465826607,(646) 582-6607,3562.336736153436,noodles,Noodles,,$$,soup,Soup,,
itH4GH2Mw2D5n5kkQAtMog,abiko-curry-new-york-2,Abiko Curry,https://s3-media2.fl.yelpcdn.com/bphoto/sTOLSa1cPM6e-C4VDhhslw/o.jpg,false,https://www.yelp.com/biz/abiko-curry-new-york-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,1021,japacurry,Japanese Curry,4,40.74721,-73.986192,delivery,pickup,2 W 32nd St,,,New York,10001,US,NY,2 W 32nd St,"New York, NY 10001",+12126950888,(212) 695-0888,1579.7298722557598,noodles,Noodles,,$$,beerbar,Beer Bar,,
vZgJyMZlpSSS_Y-duxd4_A,kings-co-imperial-brooklyn,Kings Co Imperial,https://s3-media2.fl.yelpcdn.com/bphoto/Jbu-X-U488deV0AgYg4QDA/o.jpg,false,https://www.yelp.com/biz/kings-co-imperial-brooklyn?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,404,dimsum,Dim Sum,4,40.71512,-73.95097,delivery,pickup,20 Skillman Ave,,,Brooklyn,11211,US,NY,20 Skillman Ave,"Brooklyn, NY 11211",+17186102000,(718) 610-2000,5513.337488232048,noodles,Noodles,,$$,szechuan,Szechuan,,
QBW5zCUwDPcj4nNAi2lhpQ,breeze-brooklyn,Breeze,https://s3-media4.fl.yelpcdn.com/bphoto/xt54pbQ0FkaOoXnN6m-yOA/o.jpg,false,https://www.yelp.com/biz/breeze-brooklyn?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,4,szechuan,Szechuan,5,40.72301295163434,-73.95061489999999,delivery,pickup,595 Manhattan Ave,,,Brooklyn,11222,US,NY,595 Manhattan Ave,"Brooklyn, NY 11222",+12127180797,(212) 718-0797,4757.222627738948,dimsum,Dim Sum,,,cocktailbars,Cocktail Bars,,
WRRs3smfm6rHP5k4Slzr3w,hop-won-restaurant-new-york,Hop Won Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/sJbGCjhgCFLrKAjFpWHVdg/o.jpg,false,https://www.yelp.com/biz/hop-won-restaurant-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,159,chinese,Chinese,3,40.75322,-73.97399,delivery,pickup,139 E 45th St,,,New York,10017,US,NY,139 E 45th St,"New York, NY 10017",+12128674996,(212) 867-4996,864.4740093941053,,,,$,,,,
WIj12zDqIbBucW1hXYhrew,kings-kitchen-new-york-4,King's Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/Y-byLNzhy_uEcI1kd8GQNQ/o.jpg,false,https://www.yelp.com/biz/kings-kitchen-new-york-4?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,323,chinese,Chinese,4,40.71399,-73.99367,delivery,pickup,92 E Broadway,,,New York,10002,US,NY,92 E Broadway,"New York, NY 10002",+12129667288,(212) 966-7288,5296.914177799815,,,,$,,,,
I_Va7AZSHpEwX75S-3hHLQ,noodle-fun-new-york,Noodle Fun,https://s3-media1.fl.yelpcdn.com/bphoto/4lY4B6dPg8ZVtp7unGylyQ/o.jpg,false,https://www.yelp.com/biz/noodle-fun-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,168,chinese,Chinese,4,40.7795333862305,-73.9470367431641,delivery,pickup,1744 1st Ave,,,New York,10128,US,NY,1744 1st Ave,"New York, NY 10128",+12128283881,(212) 828-3881,3410.3669763564753,noodles,Noodles,,$$,,,,
lSuyHj3cCXbKjcZaakF9lQ,dimsum-garden-new-york-2,Dimsum Garden,https://s3-media2.fl.yelpcdn.com/bphoto/nmYqy1d1iTgZAMAYZ_HX_A/o.jpg,false,https://www.yelp.com/biz/dimsum-garden-new-york-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,20,dimsum,Dim Sum,4,40.758701,-73.965463,delivery,pickup,1068 2nd Ave,,,New York,10022,US,NY,1068 2nd Ave,"New York, NY 10022",,,1112.6646845093856,,,,$$,,,,
FlZ1zdVEKWv7dwqm8Uw8-w,raku-new-york-7,Raku,https://s3-media4.fl.yelpcdn.com/bphoto/GEbZnH1jR4n7D5WOJ3urPg/o.jpg,false,https://www.yelp.com/biz/raku-new-york-7?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,1574,japanese,Japanese,4.5,40.7264988089246,-73.9866526052356,delivery,pickup,342 E 6th St,,,New York,10003,US,NY,342 E 6th St,"New York, NY 10003",+12122281324,(212) 228-1324,3811.4430027214194,noodles,Noodles,,$$,,,,
Q99VEcN9r1Qqmvnm5I03tw,wau-new-york,WAU,https://s3-media4.fl.yelpcdn.com/bphoto/vcZ8mTFfPAsamU2EQtHG-w/o.jpg,false,https://www.yelp.com/biz/wau-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,191,malaysian,Malaysian,4,40.784489,-73.977739,delivery,pickup,434 Amsterdam Ave,,,New York,10024,US,NY,434 Amsterdam Ave,"New York, NY 10024",+19172615926,(917) 261-5926,2699.877460280088,thai,Thai,,$$,cocktailbars,Cocktail Bars,,
eGIY_25KFspf8KefDQMj-Q,lan-larb-new-york-2,Lan Larb,https://s3-media1.fl.yelpcdn.com/bphoto/KqhPzrcDeZUGj67IMTmK0w/o.jpg,false,https://www.yelp.com/biz/lan-larb-new-york-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,355,thai,Thai,4,40.745373,-73.975807,delivery,pickup,637 2nd Ave,,,New York,10016,US,NY,637 2nd Ave,"New York, NY 10016",+12128891769,(212) 889-1769,1665.1063653445533,,,,$$,,,,
7VqMGK9uwi0vKqOjdKyIUA,catch-nyc-new-york,Catch NYC,https://s3-media2.fl.yelpcdn.com/bphoto/AVnS8PqEWr6SBI69mGfW1g/o.jpg,false,https://www.yelp.com/biz/catch-nyc-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,2795,asianfusion,Asian Fusion,3.5,40.740234,-74.006342,delivery,pickup,21 9th Ave,,,New York,10014,US,NY,21 9th Ave,"New York, NY 10014",+12123925978,(212) 392-5978,3230.5865769527454,sushi,Sushi Bars,,$$$,seafood,Seafood,,
2tR7d61tBGNlGaJRYvrN0Q,dumplings-and-things-sunnyside-2,Dumplings & Things,https://s3-media4.fl.yelpcdn.com/bphoto/GFOHKRqsdMSbAsC0UXvU4Q/o.jpg,false,https://www.yelp.com/biz/dumplings-and-things-sunnyside-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,196,chinese,Chinese,3.5,40.7425888323281,-73.9189697784327,delivery,pickup,45-26 46th St,,,Sunnyside,11104,US,NY,45-26 46th St,"Sunnyside, NY 11104",+17183922337,(718) 392-2337,5383.997270355439,,,,$,,,,
62Kedrco374IuZ_OFb0BxA,3-times-new-york-6,3 Times,https://s3-media3.fl.yelpcdn.com/bphoto/fMlWsY2LSlG3yqCSa0fL0w/o.jpg,false,https://www.yelp.com/biz/3-times-new-york-6?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,250,dimsum,Dim Sum,4,40.73285,-73.99104,delivery,pickup,818 Broadway,,,New York,10003,US,NY,818 Broadway,"New York, NY 10003",+16466093040,(646) 609-3040,3219.8818104083966,shanghainese,Shanghainese,,$$,noodles,Noodles,,
C0uaRMiXCCtjXdQSZhaU_A,chinah-jersey-city-2,Chinah,https://s3-media2.fl.yelpcdn.com/bphoto/0a1Cfffg-FIpJVt4TJmbhA/o.jpg,false,https://www.yelp.com/biz/chinah-jersey-city-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,87,chinese,Chinese,4,40.726938,-74.035569,delivery,pickup,525 Washington Blvd,Ste B,,Jersey City,07310,US,NJ,525 Washington Blvd,Ste B,,,6073.360945550999,vegetarian,Vegetarian,,$$,asianfusion,Asian Fusion,"Jersey City, NJ 07310",
5TX0X8w5ssIACU_pnBEq6g,tonys-di-napoli-new-york-4,Tony's Di Napoli,https://s3-media2.fl.yelpcdn.com/bphoto/oiswc3JuBx8TGXROs56aMA/o.jpg,false,https://www.yelp.com/biz/tonys-di-napoli-new-york-4?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,2611,italian,Italian,4,40.75641,-73.98547,delivery,pickup,147 W 43rd St,,,New York,10036,US,NY,147 W 43rd St,"New York, NY 10036",+12122210100,(212) 221-0100,716.4452640700139,wine_bars,Wine Bars,,$$$,seafood,Seafood,,
TeBthQZ2xpxyvXheS08ovw,blue-ribbon-sushi-izakaya-new-york,Blue Ribbon Sushi Izakaya,https://s3-media3.fl.yelpcdn.com/bphoto/ULeb-0EPIH202ESyuv4Iaw/o.jpg,false,https://www.yelp.com/biz/blue-ribbon-sushi-izakaya-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,576,sushi,Sushi Bars,4,40.722147196792015,-73.9884386705522,delivery,pickup,187 Orchard St,,,New York,10002,US,NY,187 Orchard St,"New York, NY 10002",+12124660404,(212) 466-0404,4314.946377909761,japanese,Japanese,,$$,cocktailbars,Cocktail Bars,,
